Área de conservación,Localidad,Sitio,Sitio (otro nombre),Sitio+Período,Buzo,Tipo muestreo,Transecto (cod.campo),Transecto (codSitio/Fecha),Transecto (cod.Continuo),Área transecto (m),Fecha,Año,Período,Digitador,Fecha digitación,Profundidad,Categoría profundidad,Visibilidad,Hora inicio,Hora Final,Tiempo,Tiempo fina (min),Código sp.,Especie,Total,2.5,7.5,12.5,17.5,25,35,45,55,65,75,85,95,112.5,137.5,162.5,187.5,225,275,325,700,a,b,Biomasa,Biomasa (g/m2),Biomasa (Kg/Ha),Biomasa (tn/ha),CPUE (individuos/min),Densidad,NT (Fishbase),GF abrev. (Quimbayo/Roff),GF (Quimbayo/Roff),IUCN
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,sgh,Scarus ghobban,20,,,,,20,,,,,,,,,,,,,,,,0.0233,2.919,5610.128411,#DIV/0!,#DIV/0!,#DIV/0!,0.588235294,Buceo errante,2,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,tlu,Thalassoma lucasanum,26,,20,6,,,,,,,,,,,,,,,,,,0.01261,2.8783,191.9277111,#DIV/0!,#DIV/0!,#DIV/0!,0.764705882,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,sps,Serranus psittacinus,25,,25,,,,,,,,,,,,,,,,,,,0.0193,2.8511,150.7941473,#DIV/0!,#DIV/0!,#DIV/0!,0.735294118,Buceo errante,3.6,PS,Piscivores,LC
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,sac,Stegastes acapulcoensis,27,,27,,,,,,,,,,,,,,,,,,,0.0349,2.9109,332.2041265,#DIV/0!,#DIV/0!,#DIV/0!,0.794117647,Buceo errante,2,HD,Detritivores,LC
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,paz,Plagiotremus azaleus,30,,30,,,,,,,,,,,,,,,,,,,0.0046,3.1388,77.00543525,#DIV/0!,#DIV/0!,#DIV/0!,0.882352941,Buceo errante,4,PS,Piscivores,LC
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,sve,Sufflamen verres,40,,,,,40,,,,,,,,,,,,,,,,0.0249,3.013,16227.53612,#DIV/0!,#DIV/0!,#DIV/0!,1.176470588,Buceo errante,3.3,IN,Invertebrivores,LC
ACT,Bahía Culebra,Punta Cacique,Punta Cacique,Cacique 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,27/11/1995,1995,1995-1996,Carolina Salas-Moya,24/10/2014,9,,No indica,8:35:00 a. m.,9:09:00 a. m.,12:34:00 a. m.,34,hch,Halichoeres chierchiae,200,100,,100,,,,,,,,,,,,,,,,,,0.0126,3.0673,2937.847076,#DIV/0!,#DIV/0!,#DIV/0!,5.882352941,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,16/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cbr,Calamus brachysomus,1,,,,,,1,,,,,,,,,,,,,,,0.3975,2.8761,10970.62159,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,3.5,IN,Invertebrivores,NE
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cre,Chilomycterus reticulatus,1,,,,,,,,1,,,,,,,,,,,,,0.285,2.345,3435.542828,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,3.5,IN,Invertebrivores,NE
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,dho,Diodon holocanthus,8,,,,,6,2,,,,,,,,,,,,,,,0.0219,3,3931.05,#DIV/0!,#DIV/0!,#DIV/0!,0.109589041,Buceo errante,3.3,IN,Invertebrivores,NE
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,gsp,Gnathanodon speciosus,34,,,,,,34,,,,,,,,,,,,,,,0.039,2.84,32188.20585,#DIV/0!,#DIV/0!,#DIV/0!,0.465753425,Buceo errante,3.8,IN,Invertebrivores,NE
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,gpa,Gymnothorax panamensis,1,,,,,,,,1,,,,,,,,,,,,,0.0007,3.218,278.987776,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,4,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hpa,Holacanthus passer,44,,,,17,26,1,,,,,,,,,,,,,,,0.02713,3.08423,19169.11308,#DIV/0!,#DIV/0!,#DIV/0!,0.602739726,Buceo errante,2.6,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,mba,Microspathodon bairdii,1,,,,,1,,,,,,,,,,,,,,,,0.0239,3.082,486.2381246,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,2.5,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,mdo,Microspathodon dorsalis,9,,,,,9,,,,,,,,,,,,,,,,0.0239,3.082,4376.143121,#DIV/0!,#DIV/0!,#DIV/0!,0.123287671,Buceo errante,2.1,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,mle,Muraena lentiginosa,2,,,,,1,,1,,,,,,,,,,,,,,0.0017,2.9528,152.2543771,#DIV/0!,#DIV/0!,#DIV/0!,0.02739726,Buceo errante,3.9,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,pvi,Pareques viola,1,,,,,1,,,,,,,,,,,,,,,,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,0,IN,Invertebrivores,0
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,pna,Pseudobalistes naufragium,1,,,,,,,1,,,,,,,,,,,,,,0.1297,2.6061,2638.621569,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,3.8,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,smy,Scorpaena mystes,1,,,,,,,1,,,,,,,,,,,,,,0.0195,3.0056,1815.223657,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,3.8,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,slew,Shyrna lewinii,1,,,,,,,,,,,,,,,1,,,,,,0.00347,3.15,31953.43675,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,4,#N/A,#N/A,EN
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,sac,Stegastes acapulcoensis,12,12,,,,,,,,,,,,,,,,,,,,0.0349,2.9109,6.030734985,#DIV/0!,#DIV/0!,#DIV/0!,0.164383562,Buceo errante,2,HD,Detritivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,slac,Synodus lacertinus,1,,,,1,,,,,,,,,,,,,,,,,0.0065,2.99,33.85299696,#DIV/0!,#DIV/0!,#DIV/0!,0.01369863,Buceo errante,4.2,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hni,Halichoeres nicholsi,13,,,,,7,6,,,,,,,,,,,,,,,0.0126,3.0673,5829.049488,#DIV/0!,#DIV/0!,#DIV/0!,0.178082192,Buceo errante,4,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,sru,Scarus rubroviolaceus,2,,,,,,,,2,,,,,,,,,,,,,0.0136,3.109,7004.167214,#DIV/0!,#DIV/0!,#DIV/0!,0.02739726,Buceo errante,2,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,bdi,Bodianus diplotaenia,45,,4,16,,25,,,,,,,,,,,,,,,,0.0201,2.9992,8492.091169,#DIV/0!,#DIV/0!,#DIV/0!,0.616438356,Buceo errante,3.4,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,chu,Chaetodon humeralis,20,,8,8,4,,,,,,,,,,,,,,,,,0.0296,2.9895,1163.967822,#DIV/0!,#DIV/0!,#DIV/0!,0.273972603,Buceo errante,2.7,OM,Omnivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,fco,Fistularia commersonii,3,,,,,,,,,,3,,,,,,,,,,,0.0006,3,759.375,#DIV/0!,#DIV/0!,#DIV/0!,0.04109589,Buceo errante,4.3,PS,Piscivores,NE
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hch,Halichoeres chierchiae,231,,3,220,5,3,,,,,,,,,,,,,,,,0.0126,3.0673,7578.312582,#DIV/0!,#DIV/0!,#DIV/0!,3.164383562,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,lar,Lutjanus argentiventris,3,,,,,3,,,,,,,,,,,,,,,,0.0173,3,810.9375,#DIV/0!,#DIV/0!,#DIV/0!,0.04109589,Buceo errante,4,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,sfl,Stegastes flavilatus,71,6,65,,,,,,,,,,,,,,,,,,,0.0349,2.9109,802.7660423,#DIV/0!,#DIV/0!,#DIV/0!,0.97260274,Buceo errante,2,HD,Detritivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,sve,Sufflamen verres,40,,,,,32,8,,,,,,,,,,,,,,,0.0249,3.013,21926.74069,#DIV/0!,#DIV/0!,#DIV/0!,0.547945205,Buceo errante,3.3,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cri,Cirrhitus rivulatus,4,,,,,4,,,,,,,,,,,,,,,,0.0276,3,1725,#DIV/0!,#DIV/0!,#DIV/0!,0.054794521,Buceo errante,4,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,spe,Scarus perrico,11,,,,,7,,4,,,,,,,,,,,,,,0.0186,3.0455,10417.04452,#DIV/0!,#DIV/0!,#DIV/0!,0.150684932,Buceo errante,2,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cpu,Canthigaster punctatissima,12,,12,,,,,,,,,,,,,,,,,,,0.0197,2.9174,84.4405789,#DIV/0!,#DIV/0!,#DIV/0!,0.164383562,Buceo errante,3,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cox,Cirrhitichthys oxycephalus,30,,5,25,,,,,,,,,,,,,,,,,,0.0332,3,1691.125,#DIV/0!,#DIV/0!,#DIV/0!,0.410958904,Buceo errante,3.9,IN,Invertebrivores,NE
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cpa,Cephalopholis panamensis,12,,,,,12,,,,,,,,,,,,,,,,0.0217,3.035,4553.956797,#DIV/0!,#DIV/0!,#DIV/0!,0.164383562,Buceo errante,4,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hst,Haemulon steindachneri,5,,,,,5,,,,,,,,,,,,,,,,0.0098,3.124,1141.19712,#DIV/0!,#DIV/0!,#DIV/0!,0.068493151,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hno,Halichoeres notospilus,5,,,,5,,,,,,,,,,,,,,,,,0.0126,3.0673,409.365422,#DIV/0!,#DIV/0!,#DIV/0!,0.068493151,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,sgh,Scarus ghobban,7,,,,,7,,,,,,,,,,,,,,,,0.0233,2.919,1963.544944,#DIV/0!,#DIV/0!,#DIV/0!,0.095890411,Buceo errante,2,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,tlu,Thalassoma lucasanum,63,,,55,8,,,,,,,,,,,,,,,,,0.01261,2.8783,1377.754166,#DIV/0!,#DIV/0!,#DIV/0!,0.863013699,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,cat,Chromis atrilobata,1060,,60,1000,,,,,,,,,,,,,,,,,,0.00523,3.41655,29558.03645,#DIV/0!,#DIV/0!,#DIV/0!,14.52054795,Buceo errante,3.4,PK,Planktivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,kel,Kyphosus elegans,10,,,,,10,,,,,,,,,,,,,,,,0.0218,3.0053,3464.859285,#DIV/0!,#DIV/0!,#DIV/0!,0.136986301,Buceo errante,2.9,HM,Macroalgae feeders,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,oxa,Odontoscion xanthops,10,,,,,10,,,,,,,,,,,,,,,,0.00933,3.09,1947.674017,#DIV/0!,#DIV/0!,#DIV/0!,0.136986301,Buceo errante,3.7,PK,Planktivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,sps,Serranus psittacinus,10,,,10,,,,,,,,,,,,,,,,,,0.0193,2.8511,258.795933,#DIV/0!,#DIV/0!,#DIV/0!,0.136986301,Buceo errante,3.6,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,epu,Elacatinus punticulatus,20,20,,,,,,,,,,,,,,,,,,,,0.008,3.137,2.83437814,#DIV/0!,#DIV/0!,#DIV/0!,0.273972603,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,mle,Muraena lentiginosa,40,,,,20,20,,,,,,,,,,,,,,,,0.0017,2.9528,615.5611973,#DIV/0!,#DIV/0!,#DIV/0!,0.547945205,Buceo errante,3.9,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,ssu,Sargocentron suborbitalis,20,,,,20,,,,,,,,,,,,,,,,,0.0232,2.9554,2188.732212,#DIV/0!,#DIV/0!,#DIV/0!,0.273972603,Buceo errante,3.5,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hma,Haemulon maculicauda,380,,,200,100,80,,,,,,,,,,,,,,,,0.0089,3.16,31367.74737,#DIV/0!,#DIV/0!,#DIV/0!,5.205479452,Buceo errante,4.2,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,ccab,Caranx caballus,100,,,,,,100,,,,,,,,,,,,,,,0.025,3,107187.5,#DIV/0!,#DIV/0!,#DIV/0!,1.369863014,Buceo errante,4,PS,Piscivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,atr,Abudefduf troschelii,725,,,225,500,,,,,,,,,,,,,,,,,0.016,3.0516,57708.69555,#DIV/0!,#DIV/0!,#DIV/0!,9.931506849,Buceo errante,3,PK,Planktivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,hdi,Halichoeres dispilus,500,,500,,,,,,,,,,,,,,,,,,,0.0126,3.0673,3043.798948,#DIV/0!,#DIV/0!,#DIV/0!,6.849315068,Buceo errante,3.9,IN,Invertebrivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,15/03/1996,1996,1995-1996,Gustavo Arias-Godínez,17/03/2015,9,,13.5,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,apa,Apogon pacificus,2000,2000,,,,,,,,,,,,,,,,,,,,0.0141,3.1286,495.7288787,#DIV/0!,#DIV/0!,#DIV/0!,27.39726027,Buceo errante,3.4,PK,Planktivores,LC
ACT,Bahía Culebra,Palmares II,Palmitas,Palmares 95-96,Carlos Jiménez,Buceo errante,Buceo errante,Buceo errante,,0,16/03/1996,1996,1995-1996,Gustavo Arias-Godínez,21/04/2015,9,,9,8:55:00 a. m.,10:08:00 a. m.,1:13:00 a. m.,73,atr,Abudefduf troschelii,725,,,225,500,,,,,,,,,,,,,,,,,0.016,3.0516,57708.69555,#DIV/0!,#DIV/0!,#DIV/0!,9.931506849,Buceo errante,3,PK,Planktivores,LC
