year,month,date,site,diver,transect,t.area,Profundidad,Categoría.profundidad,Código.sp.,Especie,Total,a,b,GF..Quimbayo.Roff.,IUCN,biomass,biomass_g.m2,biomass_kg.ha,biomass_tn.ha,density,size,abd
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,tlu,Thalassoma lucasanum,396,0.01261,2.8783,Invertebrivores,LC,73.77798923,1.475559785,14.75559785,0.014755598,7.92,2.5,395
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,cat,Chromis atrilobata,345,0.00523,3.41655,Planktivores,LC,41.29549921,0.825909984,8.259099842,0.0082591,6.9,2.5,345
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,sgh,Scarus ghobban,1,0.0233,2.919,Macroalgae feeders,LC,0.338020318,0.006760406,0.067604064,6.76041E-05,0.02,2.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,4,50,falta,Profundo,cpu,Canthigaster punctatissima,3,0.0197,2.9174,Invertebrivores,LC,0.856125952,0.017122519,0.17122519,0.000171225,0.06,2.5,3
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,sve,Sufflamen verres,4,0.0249,3.013,Invertebrivores,LC,151.162175,3.0232435,30.232435,0.030232435,0.08,2.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,1.841713654,0.036834273,0.368342731,0.000368343,0.14,2.5,7
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,cat,Chromis atrilobata,300,0.00523,3.41655,Planktivores,LC,35.90912975,0.718182595,7.18182595,0.007181826,6,2.5,300
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,sac,Stegastes acapulcoensis,28,0.0349,2.9109,Detritivores,LC,167.4885537,3.349771074,33.49771074,0.033497711,0.56,2.5,15
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,0.51875,0.010375,0.10375,0.00010375,0.02,2.5,1
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,5,50,falta,Profundo,ado,Apogon dovii,2,0.0141,3.1286,Planktivores,LC,0.495728879,0.009914578,0.099145776,9.91458E-05,0.04,2.5,2
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,sac,Stegastes acapulcoensis,18,0.0349,2.9109,Detritivores,LC,44.44998834,0.888999767,8.889997668,0.008889998,0.36,2.5,15
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,hpa,Holacanthus passer,14,0.02713,3.08423,Invertebrivores,LC,163.6659283,3.273318566,32.73318566,0.032733186,0.28,2.5,2
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,7.347275644,0.146945513,1.469455129,0.001469455,0.12,2.5,5
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,tlu,Thalassoma lucasanum,10,0.01261,2.8783,Invertebrivores,LC,1.762405395,0.035248108,0.352481079,0.000352481,0.2,2.5,10
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,cpu,Canthigaster punctatissima,9,0.0197,2.9174,Invertebrivores,LC,2.568377856,0.051367557,0.513675571,0.000513676,0.18,2.5,9
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,6,50,falta,Profundo,cox,Cirrhitichthys oxycephalus,2,0.0332,3,Invertebrivores,NE,1.0375,0.02075,0.2075,0.0002075,0.04,2.5,2
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,sgh,Scarus ghobban,32,0.0233,2.919,Macroalgae feeders,LC,10.81665018,0.216333004,2.163330037,0.00216333,0.64,2.5,32
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,tlu,Thalassoma lucasanum,12,0.01261,2.8783,Invertebrivores,LC,10.08835766,0.201767153,2.017671532,0.002017672,0.24,2.5,10
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,atr,Abudefduf troschelii,3,0.016,3.0516,Planktivores,LC,0.786312116,0.015726242,0.157262423,0.000157262,0.06,2.5,3
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,1.181173916,0.023623478,0.236234783,0.000236235,0.06,2.5,3
2016,February,2/3/2016,Pelonas,Sebastián Mena-González,7,50,2.1,Somero,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,0.51875,0.010375,0.10375,0.00010375,0.02,2.5,1
2016,February,2/3/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,2.4,Somero,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,0.51875,0.010375,0.10375,0.00010375,0.02,2.5,1
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,4,50,2.1,Somero,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,0.570750635,0.011415013,0.114150127,0.00011415,0.04,2.5,2
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,4,50,2.1,Somero,ado,Apogon dovii,1,0.0141,3.1286,Planktivores,LC,0.247864439,0.004957289,0.049572888,4.95729E-05,0.02,2.5,1
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,5,50,2.1,Somero,dhy,Diodon hystrix,1,0.285,2.345,Invertebrivores,NE,2.443510336,0.048870207,0.488702067,0.000488702,0.02,2.5,1
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,5,50,2.1,Somero,tlu,Thalassoma lucasanum,16,0.01261,2.8783,Invertebrivores,LC,2.819848632,0.056396973,0.563969726,0.00056397,0.32,2.5,16
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,5,50,2.1,Somero,sgh,Scarus ghobban,45,0.0233,2.919,Macroalgae feeders,LC,15.21091432,0.304218286,3.042182864,0.003042183,0.9,2.5,45
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,5,50,2.1,Somero,cpu,Canthigaster punctatissima,3,0.0197,2.9174,Invertebrivores,LC,0.856125952,0.017122519,0.17122519,0.000171225,0.06,2.5,3
2016,February,2/3/2016,Playa Blanca,Sebastián Mena-González,6,50,2.1,Somero,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,0.570750635,0.011415013,0.114150127,0.00011415,0.04,2.5,2
2016,February,2/3/2016,Punta Cacique,Juan Carlos Azofeifa,1,50,5.9,Somero,cpu,Canthigaster punctatissima,4,0.0197,2.9174,Invertebrivores,LC,7.89284086,0.157856817,1.578568172,0.001578568,0.08,2.5,3
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,2,50,4,Somero,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,0.570750635,0.011415013,0.114150127,0.00011415,0.04,2.5,2
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,3,50,4,Somero,sgh,Scarus ghobban,6,0.0233,2.919,Macroalgae feeders,LC,2.02812191,0.040562438,0.405624382,0.000405624,0.12,2.5,6
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,3,50,4,Somero,tlu,Thalassoma lucasanum,17,0.01261,2.8783,Invertebrivores,LC,2.996089171,0.059921783,0.599217834,0.000599218,0.34,2.5,17
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,3,50,4,Somero,sac,Stegastes acapulcoensis,4,0.0349,2.9109,Detritivores,LC,2.010244995,0.0402049,0.402048999,0.000402049,0.08,2.5,4
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,3,50,4,Somero,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,0.787449278,0.015748986,0.157489856,0.00015749,0.04,2.5,2
2016,April,4/26/2016,Güiri-Güiri,Juan Carlos Azofeifa,3,50,4,Somero,jni,Johnrandallia nigrirostris,3,0.0256,3.0006,Invertebrivores,LC,1.200659911,0.024013198,0.240131982,0.000240132,0.06,2.5,3
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,1,50,5.1,Somero,tlu,Thalassoma lucasanum,401,0.01261,2.8783,Invertebrivores,LC,487.2811399,9.745622797,97.45622797,0.097456228,8.02,2.5,300
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,2,50,4.6,Somero,tlu,Thalassoma lucasanum,80,0.01261,2.8783,Invertebrivores,LC,93.83395502,1.8766791,18.766791,0.018766791,1.6,2.5,60
2016,April,4/26/2016,Palmitas,Juan Carlos Azofeifa,3,50,4.9,Somero,cpu,Canthigaster punctatissima,3,0.0197,2.9174,Invertebrivores,LC,0.856125952,0.017122519,0.17122519,0.000171225,0.06,2.5,3
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,tlu,Thalassoma lucasanum,76,0.01261,2.8783,Invertebrivores,LC,210.7325069,4.214650138,42.14650138,0.042146501,1.52,2.5,30
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,sgh,Scarus ghobban,6,0.0233,2.919,Macroalgae feeders,LC,2.02812191,0.040562438,0.405624382,0.000405624,0.12,2.5,6
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,sps,Serranus psittacinus,8,0.0193,2.8511,Piscivores,LC,19.41080743,0.388216149,3.882161485,0.003882161,0.16,2.5,5
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,cpu,Canthigaster punctatissima,4,0.0197,2.9174,Invertebrivores,LC,1.141501269,0.022830025,0.228300254,0.0002283,0.08,2.5,4
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,hdi,Halichoeres dispilus,2,0.0126,3.0673,Invertebrivores,LC,6.29699561,0.125939912,1.259399122,0.001259399,0.04,2.5,1
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,4,50,4,Somero,axa,Acanthurus xanthopterus,1,0.02673,2.98449,Detritivores,LC,0.411762636,0.008235253,0.082352527,8.23525E-05,0.02,2.5,1
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,sgh,Scarus ghobban,3,0.0233,2.919,Macroalgae feeders,LC,1.014060955,0.020281219,0.202812191,0.000202812,0.06,2.5,3
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,1.315509753,0.026310195,0.263101951,0.000263102,0.1,2.5,5
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,tlu,Thalassoma lucasanum,81,0.01261,2.8783,Invertebrivores,LC,18.26221929,0.365244386,3.652443858,0.003652444,1.62,2.5,80
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,axa,Acanthurus xanthopterus,5,0.02673,2.98449,Detritivores,LC,2.058813179,0.041176264,0.411762636,0.000411763,0.1,2.5,5
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,sve,Sufflamen verres,1,0.0249,3.013,Invertebrivores,LC,0.393724639,0.007874493,0.078744928,7.87449E-05,0.02,2.5,1
2016,April,4/26/2016,Palmitas,Sebastián Mena-González,5,50,4,Somero,cpu,Canthigaster punctatissima,5,0.0197,2.9174,Invertebrivores,LC,1.426876587,0.028537532,0.285375317,0.000285375,0.1,2.5,5
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,58.05405444,1.161081089,11.61081089,0.011610811,0.08,2.5,1
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,1,50,5.3,Somero,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,7.322090225,0.146441805,1.464418045,0.001464418,0.04,2.5,1
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,sgh,Scarus ghobban,15,0.0233,2.919,Macroalgae feeders,LC,45.12763395,0.902552679,9.025526791,0.009025527,0.3,2.5,10
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,cpu,Canthigaster punctatissima,7,0.0197,2.9174,Invertebrivores,LC,1.997627221,0.039952544,0.399525444,0.000399525,0.14,2.5,7
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,2,50,5.5,Somero,paz,Plagiotremus azaleus,2,0.0046,3.1388,Piscivores,LC,0.163245766,0.003264915,0.032649153,3.26492E-05,0.04,2.5,2
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,cpu,Canthigaster punctatissima,3,0.0197,2.9174,Invertebrivores,LC,0.856125952,0.017122519,0.17122519,0.000171225,0.06,2.5,3
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,paz,Plagiotremus azaleus,2,0.0046,3.1388,Piscivores,LC,0.163245766,0.003264915,0.032649153,3.26492E-05,0.04,2.5,2
2016,April,4/27/2016,Pelonas,Juan Carlos Azofeifa,3,50,5.8,Somero,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,0.40021997,0.008004399,0.080043994,8.0044E-05,0.02,2.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,sps,Serranus psittacinus,1,0.0193,2.8511,Piscivores,LC,0.263101951,0.005262039,0.05262039,5.26204E-05,0.02,2.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,tlu,Thalassoma lucasanum,27,0.01261,2.8783,Invertebrivores,LC,8.745230159,0.174904603,1.749046032,0.001749046,0.54,2.5,26
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,sgh,Scarus ghobban,7,0.0233,2.919,Macroalgae feeders,LC,133.1079088,2.662158175,26.62158175,0.026621582,0.14,2.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,cpu,Canthigaster punctatissima,6,0.0197,2.9174,Invertebrivores,LC,1.712251904,0.034245038,0.342450381,0.00034245,0.12,2.5,6
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,0.40021997,0.008004399,0.080043994,8.0044E-05,0.02,2.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,atr,Abudefduf troschelii,24,0.016,3.0516,Planktivores,LC,6.290496931,0.125809939,1.258099386,0.001258099,0.48,2.5,24
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,sac,Stegastes acapulcoensis,7,0.0349,2.9109,Detritivores,LC,3.517928741,0.070358575,0.703585748,0.000703586,0.14,2.5,7
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,4,50,?,,sve,Sufflamen verres,1,0.0249,3.013,Invertebrivores,LC,0.393724639,0.007874493,0.078744928,7.87449E-05,0.02,2.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,tlu,Thalassoma lucasanum,3,0.01261,2.8783,Invertebrivores,LC,4.515457212,0.090309144,0.903091442,0.000903091,0.06,2.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,dho,Diodon holocanthus,10,0.0219,3,Invertebrivores,NE,3.421875,0.0684375,0.684375,0.000684375,0.2,2.5,10
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,0.526203901,0.010524078,0.10524078,0.000105241,0.04,2.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,11.57092919,0.231418584,2.314185838,0.002314186,0.06,2.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,sgh,Scarus ghobban,3,0.0233,2.919,Macroalgae feeders,LC,1.014060955,0.020281219,0.202812191,0.000202812,0.06,2.5,3
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,5,50,?,,fco,Fistularia commersonii,2,0.0006,3,Piscivores,NE,0.01875,0.000375,0.00375,0.00000375,0.04,2.5,2
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,tlu,Thalassoma lucasanum,1,0.01261,2.8783,Invertebrivores,LC,0.176240539,0.003524811,0.035248108,3.52481E-05,0.02,2.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,sps,Serranus psittacinus,25,0.0193,2.8511,Piscivores,LC,93.10750787,1.862150157,18.62150157,0.018621502,0.5,2.5,10
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,fco,Fistularia commersonii,6,0.0006,3,Piscivores,NE,3.2625,0.06525,0.6525,0.0006525,0.12,2.5,5
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,11.17720455,0.223544091,2.23544091,0.002235441,0.04,2.5,1
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,sgh,Scarus ghobban,4,0.0233,2.919,Macroalgae feeders,LC,1.352081273,0.027041625,0.270416255,0.000270416,0.08,2.5,4
2016,April,4/27/2016,Pelonas,Sebastián Mena-González,6,50,?,,cpu,Canthigaster punctatissima,1,0.0197,2.9174,Invertebrivores,LC,0.285375317,0.005707506,0.057075063,5.70751E-05,0.02,2.5,1
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,tlu,Thalassoma lucasanum,61,0.01261,2.8783,Invertebrivores,LC,397.0987363,7.941974727,79.41974727,0.079419747,1.22,2.5,10
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,cpu,Canthigaster punctatissima,4,0.0197,2.9174,Invertebrivores,LC,7.89284086,0.157856817,1.578568172,0.001578568,0.08,2.5,3
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,1,50,?,,sgh,Scarus ghobban,16,0.0233,2.919,Macroalgae feeders,LC,5.408325092,0.108166502,1.081665018,0.001081665,0.32,2.5,16
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,2,50,?,,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,0.570750635,0.011415013,0.114150127,0.00011415,0.04,2.5,2
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,3,50,?,,sve,Sufflamen verres,4,0.0249,3.013,Invertebrivores,LC,1.574898555,0.031497971,0.314979711,0.00031498,0.08,2.5,4
2016,April,4/27/2016,Esmeralda,Juan Carlos Azofeifa,3,50,?,,cpu,Canthigaster punctatissima,1,0.0197,2.9174,Invertebrivores,LC,0.285375317,0.005707506,0.057075063,5.70751E-05,0.02,2.5,1
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,4,50,?,,tlu,Thalassoma lucasanum,46,0.01261,2.8783,Invertebrivores,LC,45.97586699,0.91951734,9.195173398,0.009195173,0.92,2.5,40
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,4,50,?,,sgh,Scarus ghobban,31,0.0233,2.919,Macroalgae feeders,LC,167.4008392,3.348016783,33.48016783,0.033480168,0.62,2.5,15
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,4,50,?,,ado,Apogon dovii,1,0.0141,3.1286,Planktivores,LC,0.247864439,0.004957289,0.049572888,4.95729E-05,0.02,2.5,1
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,tlu,Thalassoma lucasanum,33,0.01261,2.8783,Invertebrivores,LC,53.34333542,1.066866708,10.66866708,0.010668667,0.66,2.5,32
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,sps,Serranus psittacinus,2,0.0193,2.8511,Piscivores,LC,0.526203901,0.010524078,0.10524078,0.000105241,0.04,2.5,2
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,0.787449278,0.015748986,0.157489856,0.00015749,0.04,2.5,2
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,sgh,Scarus ghobban,12,0.0233,2.919,Macroalgae feeders,LC,12.06770966,0.241354193,2.413541931,0.002413542,0.24,2.5,11
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,5,50,?,,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,0.570750635,0.011415013,0.114150127,0.00011415,0.04,2.5,2
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,tlu,Thalassoma lucasanum,37,0.01261,2.8783,Invertebrivores,LC,14.49437115,0.289887423,2.898874229,0.002898874,0.74,2.5,35
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,sgh,Scarus ghobban,17,0.0233,2.919,Macroalgae feeders,LC,5.746345411,0.114926908,1.149269082,0.001149269,0.34,2.5,17
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,1.578611703,0.031572234,0.315722341,0.000315722,0.12,2.5,6
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,hdi,Halichoeres dispilus,6,0.0126,3.0673,Invertebrivores,LC,24.76918701,0.49538374,4.953837403,0.004953837,0.12,2.5,2
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,1.181173916,0.023623478,0.236234783,0.000236235,0.06,2.5,3
2016,April,4/27/2016,Esmeralda,Sebastián Mena-González,6,50,?,,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,0.570750635,0.011415013,0.114150127,0.00011415,0.04,2.5,2
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,?,,sgh,Scarus ghobban,50,0.0233,2.919,Macroalgae feeders,LC,177.1303326,3.542606653,35.42606653,0.035426067,1,2.5,30
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,?,,sve,Sufflamen verres,8,0.0249,3.013,Invertebrivores,LC,173.5165841,3.470331682,34.70331682,0.034703317,0.16,2.5,3
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,1,50,?,,cpu,Canthigaster punctatissima,3,0.0197,2.9174,Invertebrivores,LC,0.856125952,0.017122519,0.17122519,0.000171225,0.06,2.5,3
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,2,50,?,,sgh,Scarus ghobban,60,0.0233,2.919,Macroalgae feeders,LC,20.2812191,0.405624382,4.056243819,0.004056244,1.2,2.5,60
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,2,50,?,,nde,Nicholsina denticulata,1,0.0122,3.167,Macroalgae feeders,LC,0.22214464,0.004442893,0.044428928,4.44289E-05,0.02,2.5,1
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,3,50,?,,sgh,Scarus ghobban,20,0.0233,2.919,Macroalgae feeders,LC,6.760406365,0.135208127,1.352081273,0.001352081,0.4,2.5,20
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,3,50,?,,nde,Nicholsina denticulata,1,0.0122,3.167,Macroalgae feeders,LC,0.22214464,0.004442893,0.044428928,4.44289E-05,0.02,2.5,1
2016,April,4/27/2016,Playa Blanca,Juan Carlos Azofeifa,3,50,?,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,36.4536973,0.729073946,7.290739459,0.007290739,0.14,2.5,1
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,13.11593958,0.262318792,2.623187917,0.002623188,0.12,2.5,4
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,tlu,Thalassoma lucasanum,47,0.01261,2.8783,Invertebrivores,LC,16.25677654,0.325135531,3.251355308,0.003251355,0.94,2.5,45
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,sgh,Scarus ghobban,48,0.0233,2.919,Macroalgae feeders,LC,16.22497528,0.324499506,3.244995055,0.003244995,0.96,2.5,48
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,0.787449278,0.015748986,0.157489856,0.00015749,0.04,2.5,2
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,chu,Chaetodon humeralis,4,0.0296,2.9895,Omnivores,LC,1.832286401,0.036645728,0.36645728,0.000366457,0.08,2.5,4
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,ado,Apogon dovii,4,0.0141,3.1286,Planktivores,LC,0.991457757,0.019829155,0.198291551,0.000198292,0.08,2.5,4
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,cpu,Canthigaster punctatissima,4,0.0197,2.9174,Invertebrivores,LC,1.141501269,0.022830025,0.228300254,0.0002283,0.08,2.5,4
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,paz,Plagiotremus azaleus,1,0.0046,3.1388,Piscivores,LC,0.081622883,0.001632458,0.016324577,1.63246E-05,0.02,2.5,1
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,4,50,?,,cox,Cirrhitichthys oxycephalus,3,0.0332,3,Invertebrivores,NE,1.55625,0.031125,0.31125,0.00031125,0.06,2.5,3
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,5,50,?,,sve,Sufflamen verres,7,0.0249,3.013,Invertebrivores,LC,63.00825322,1.260165064,12.60165064,0.012601651,0.14,2.5,5
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,5,50,?,,tlu,Thalassoma lucasanum,60,0.01261,2.8783,Invertebrivores,LC,199.9184432,3.998368865,39.98368865,0.039983689,1.2,2.5,30
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,5,50,?,,hdi,Halichoeres dispilus,2,0.0126,3.0673,Invertebrivores,LC,6.29699561,0.125939912,1.259399122,0.001259399,0.04,2.5,1
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,5,50,?,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,6.821071743,0.136421435,1.364214349,0.001364214,0.08,2.5,3
2016,April,4/27/2016,Playa Blanca,Sebastián Mena-González,5,50,?,,cpu,Canthigaster punctatissima,3,0.0197,2.9174,Invertebrivores,LC,0.856125952,0.017122519,0.17122519,0.000171225,0.06,2.5,3
